event_time,Timestamp,UserID,SessionID,EventType,ProductID,Amount,Outcome
0 days 00:07:55.600000,07:55.6,708,2,login,,,
0 days 00:43:52.200000,43:52.2,708,2,purchase,prod_8053,188.6843251715468,purchase
0 days 00:03:00.900000,03:00.9,708,3,login,,,
0 days 00:11:31.700000,11:31.7,708,3,page_view,,,
0 days 00:37:59.400000,37:59.4,708,3,click,,,
0 days 00:42:24.800000,42:24.8,708,3,add_to_cart,prod_4841,,
0 days 00:51:13.600000,51:13.6,708,3,purchase,prod_3513,497.4467782692302,purchase
0 days 00:47:57.400000,47:57.4,708,4,login,,,
0 days 00:54:39.700000,54:39.7,708,4,page_view,,,
0 days 00:56:06.100000,56:06.1,708,4,product_view,prod_7473,,
0 days 00:10:12.600000,10:12.6,708,4,purchase,prod_8811,327.53470578800176,purchase
0 days 00:06:16.200000,06:16.2,708,4,click,,,
0 days 00:46:32.200000,46:32.2,708,4,login,,,
0 days 00:44:29.700000,44:29.7,708,4,login,,,
0 days 00:04:36.200000,04:36.2,708,5,product_view,prod_3198,,
0 days 00:08:04.900000,08:04.9,708,5,login,,,
0 days 00:21:49.200000,21:49.2,708,5,page_view,,,
0 days 00:57:45.500000,57:45.5,708,5,page_view,,,
0 days 00:54:07.200000,54:07.2,708,5,login,,,
0 days 00:09:01.300000,09:01.3,708,5,login,,,
0 days 00:20:47.500000,20:47.5,708,5,product_view,prod_5477,,
0 days 00:56:14.700000,56:14.7,708,5,product_view,prod_1574,,
0 days 00:52:33.200000,52:33.2,708,6,purchase,prod_2122,425.5467738259282,purchase
0 days 00:12:16.100000,12:16.1,708,6,add_to_cart,prod_1362,,
0 days 00:05:30,05:30.0,708,6,click,,,
0 days 00:22:33.100000,22:33.1,708,6,page_view,,,
0 days 00:03:14,03:14.0,708,6,login,,,
0 days 00:12:14.100000,12:14.1,708,6,add_to_cart,prod_2394,,
0 days 00:36:38,36:38.0,708,6,page_view,,,
0 days 00:06:58.400000,06:58.4,708,6,purchase,prod_9326,398.4011529634035,purchase
0 days 00:40:49.200000,40:49.2,708,7,page_view,,,
0 days 00:32:11,32:11.0,708,7,logout,,,
0 days 00:46:34.500000,46:34.5,708,7,login,,,
0 days 00:52:34.700000,52:34.7,708,7,login,,,
0 days 00:21:02.900000,21:02.9,708,7,login,,,
0 days 00:00:40.700000,00:40.7,708,7,product_view,prod_6536,,
0 days 00:54:17.900000,54:17.9,708,7,login,,,
0 days 00:20:05.900000,20:05.9,708,7,product_view,prod_7034,,
0 days 00:36:24.800000,36:24.8,708,8,logout,,,
0 days 00:00:56.200000,00:56.2,708,8,login,,,
0 days 00:49:37,49:37.0,708,8,product_view,prod_4414,,
0 days 00:45:57.100000,45:57.1,708,8,purchase,prod_5963,178.55046643009837,purchase
0 days 00:01:51,01:51.0,708,8,add_to_cart,prod_4564,,
0 days 00:31:13,31:13.0,708,8,page_view,,,
0 days 00:26:40.100000,26:40.1,708,9,logout,,,
0 days 00:19:28.300000,19:28.3,708,9,purchase,prod_3656,105.05631089873036,purchase
0 days 00:01:28.700000,01:28.7,708,9,purchase,prod_3758,268.0322314629463,purchase
0 days 00:05:13,05:13.0,708,9,login,,,
0 days 00:59:32.900000,59:32.9,708,9,product_view,prod_5860,,
0 days 00:23:12.600000,23:12.6,708,9,logout,,,
0 days 00:03:08.200000,03:08.2,708,9,click,,,
0 days 00:55:30.900000,55:30.9,708,9,add_to_cart,prod_9147,,
0 days 00:05:51.500000,05:51.5,708,10,product_view,prod_9632,,
0 days 00:31:32.500000,31:32.5,708,10,add_to_cart,prod_8397,,
0 days 00:24:48.900000,24:48.9,708,10,click,,,
0 days 00:55:42.500000,55:42.5,708,10,purchase,prod_9766,408.9702439430076,purchase
0 days 00:16:39.600000,16:39.6,708,10,logout,,,
0 days 00:26:25.700000,26:25.7,708,10,logout,,,
0 days 00:56:52.900000,56:52.9,708,10,click,,,
0 days 00:02:04.300000,02:04.3,709,1,page_view,,,
0 days 00:30:08,30:08.0,709,1,add_to_cart,prod_7723,,
0 days 00:28:11.700000,28:11.7,709,1,product_view,prod_6344,,
0 days 00:42:55.400000,42:55.4,709,1,page_view,,,
0 days 00:31:00.400000,31:00.4,709,1,login,,,
0 days 00:19:36.600000,19:36.6,709,1,add_to_cart,prod_1811,,
0 days 00:32:52.300000,32:52.3,709,2,product_view,prod_2018,,
0 days 00:41:04.500000,41:04.5,709,2,page_view,,,
0 days 00:55:50.200000,55:50.2,709,2,add_to_cart,prod_8199,,
0 days 00:38:54.100000,38:54.1,709,2,logout,,,
0 days 00:07:21.500000,07:21.5,709,2,add_to_cart,prod_9975,,
0 days 00:11:24.900000,11:24.9,709,2,purchase,prod_8794,46.01424872833148,purchase
0 days 00:25:23.600000,25:23.6,709,2,purchase,prod_1569,29.09438940268652,purchase
0 days 00:33:57.900000,33:57.9,709,3,add_to_cart,prod_2590,,
0 days 00:08:24.300000,08:24.3,709,3,click,,,
0 days 00:44:53,44:53.0,709,3,purchase,prod_9900,269.94947669670995,purchase
0 days 00:21:59,21:59.0,709,3,product_view,prod_9734,,
0 days 00:48:27.800000,48:27.8,709,3,logout,,,
0 days 00:50:26.800000,50:26.8,709,3,click,,,
0 days 00:47:43.900000,47:43.9,709,3,logout,,,
0 days 00:00:20.700000,00:20.7,709,3,logout,,,
0 days 00:17:32.300000,17:32.3,709,4,product_view,prod_4775,,
0 days 00:07:45.600000,07:45.6,709,4,login,,,
0 days 00:49:07,49:07.0,709,4,purchase,prod_2781,154.4549417344928,purchase
0 days 00:34:38.600000,34:38.6,709,4,product_view,prod_5949,,
0 days 00:20:58.800000,20:58.8,709,4,login,,,
0 days 00:07:15.300000,07:15.3,709,4,product_view,prod_5326,,
0 days 00:46:32,46:32.0,709,4,page_view,,,
0 days 00:08:08.700000,08:08.7,709,4,purchase,prod_9206,311.20358398417505,purchase
0 days 00:58:52.900000,58:52.9,709,5,product_view,prod_1461,,
0 days 00:55:16.500000,55:16.5,709,5,add_to_cart,prod_2708,,
0 days 00:05:36.800000,05:36.8,709,5,logout,,,
0 days 00:05:20.800000,05:20.8,709,5,purchase,prod_2814,8.126653994,purchase
0 days 00:22:31.800000,22:31.8,709,5,add_to_cart,prod_6445,,
0 days 00:24:33,24:33.0,709,5,logout,,,
0 days 00:01:24.300000,01:24.3,709,6,logout,,,
0 days 00:19:59.500000,19:59.5,709,6,click,,,
0 days 00:56:18.800000,56:18.8,709,6,product_view,prod_1595,,
0 days 00:14:13.100000,14:13.1,709,6,product_view,prod_7928,,
0 days 00:35:22.400000,35:22.4,709,6,click,,,
0 days 00:18:26.400000,18:26.4,709,6,add_to_cart,prod_9660,,
0 days 00:29:14.300000,29:14.3,709,6,click,,,
0 days 00:09:10.200000,09:10.2,709,6,page_view,,,
0 days 00:38:11.200000,38:11.2,709,6,login,,,
0 days 00:35:17.700000,35:17.7,709,7,login,,,
0 days 00:12:56.600000,12:56.6,709,7,logout,,,
0 days 00:11:07,11:07.0,709,7,add_to_cart,prod_9513,,
0 days 00:33:17,33:17.0,709,7,login,,,
0 days 00:40:49.300000,40:49.3,709,7,product_view,prod_1827,,
0 days 00:58:30.700000,58:30.7,709,7,click,,,
0 days 00:11:42.700000,11:42.7,709,8,logout,,,
0 days 00:59:50.200000,59:50.2,709,8,page_view,,,
0 days 00:01:14.500000,01:14.5,709,8,logout,,,
0 days 00:58:48.800000,58:48.8,709,8,add_to_cart,prod_2644,,
0 days 00:51:25.800000,51:25.8,709,8,page_view,,,
0 days 00:16:57.800000,16:57.8,709,8,add_to_cart,prod_4023,,
0 days 00:17:31.800000,17:31.8,709,8,add_to_cart,prod_1093,,
0 days 00:26:09,26:09.0,709,8,logout,,,
0 days 00:57:09.300000,57:09.3,709,9,click,,,
0 days 00:05:01.700000,05:01.7,709,9,purchase,prod_3232,301.7641011270917,purchase
0 days 00:52:50.400000,52:50.4,709,9,click,,,
0 days 00:48:55.300000,48:55.3,709,9,page_view,,,
0 days 00:57:43,57:43.0,709,9,page_view,,,
0 days 00:25:01.400000,25:01.4,709,10,product_view,prod_5027,,
0 days 00:09:50.100000,09:50.1,709,10,page_view,,,
0 days 00:00:27.600000,00:27.6,709,10,add_to_cart,prod_3483,,
0 days 00:49:36.900000,49:36.9,709,10,logout,,,
0 days 00:00:41.100000,00:41.1,709,10,purchase,prod_9061,313.2794179872956,purchase
0 days 00:36:06.800000,36:06.8,710,1,click,,,
0 days 00:58:56.100000,58:56.1,710,1,page_view,,,
0 days 00:26:58.100000,26:58.1,710,1,logout,,,
0 days 00:53:12,53:12.0,710,1,click,,,
0 days 00:08:22.100000,08:22.1,710,1,login,,,
0 days 00:32:39.300000,32:39.3,710,1,page_view,,,
0 days 00:34:58.500000,34:58.5,710,1,page_view,,,
0 days 00:12:07.700000,12:07.7,710,1,product_view,prod_8697,,
0 days 00:29:37.800000,29:37.8,710,1,product_view,prod_2564,,
0 days 00:02:24.900000,02:24.9,710,1,page_view,,,
0 days 00:58:45.600000,58:45.6,710,2,page_view,,,
0 days 00:51:19.200000,51:19.2,710,2,click,,,
0 days 00:27:48.300000,27:48.3,710,2,login,,,
0 days 00:43:32.700000,43:32.7,710,2,logout,,,
0 days 00:11:15.300000,11:15.3,710,2,click,,,
0 days 00:01:21.200000,01:21.2,710,2,logout,,,
0 days 00:11:50.100000,11:50.1,710,2,click,,,
0 days 00:03:32.900000,03:32.9,710,2,click,,,
0 days 00:18:38.900000,18:38.9,710,2,page_view,,,
0 days 00:25:28.300000,25:28.3,710,3,product_view,prod_9883,,
0 days 00:08:19.800000,08:19.8,710,3,purchase,prod_8605,143.37782057949138,purchase
0 days 00:47:09.800000,47:09.8,710,3,click,,,
0 days 00:42:46,42:46.0,710,3,product_view,prod_1131,,
0 days 00:00:09.800000,00:09.8,710,3,product_view,prod_9682,,
0 days 00:03:36.700000,03:36.7,710,3,page_view,,,
0 days 00:15:51.900000,15:51.9,710,3,purchase,prod_2749,377.00253985066655,purchase
0 days 00:04:24.700000,04:24.7,710,3,add_to_cart,prod_1274,,
0 days 00:29:27.100000,29:27.1,710,3,click,,,
0 days 00:11:08.200000,11:08.2,710,4,logout,,,
0 days 00:24:10.100000,24:10.1,710,4,purchase,prod_3710,404.8705232143236,purchase
0 days 00:56:58,56:58.0,710,4,logout,,,
0 days 00:47:26,47:26.0,710,4,purchase,prod_5111,268.70476992298444,purchase
0 days 00:23:02.100000,23:02.1,710,4,logout,,,
0 days 00:02:01.700000,02:01.7,710,4,login,,,
0 days 00:57:22.200000,57:22.2,710,5,login,,,
0 days 00:20:45.100000,20:45.1,710,5,add_to_cart,prod_1487,,
0 days 00:36:10.600000,36:10.6,710,5,purchase,prod_1830,115.61435341257042,purchase
0 days 00:37:21.800000,37:21.8,710,5,product_view,prod_8898,,
0 days 00:16:02.400000,16:02.4,710,5,login,,,
0 days 00:54:13.600000,54:13.6,710,5,logout,,,
0 days 00:34:32.400000,34:32.4,710,5,click,,,
0 days 00:42:26.200000,42:26.2,710,5,page_view,,,
0 days 00:38:26,38:26.0,710,5,purchase,prod_6238,82.61414966427027,purchase
0 days 00:48:18,48:18.0,710,5,logout,,,
0 days 00:40:46,40:46.0,710,6,login,,,
0 days 00:17:47,17:47.0,710,6,login,,,
0 days 00:58:27,58:27.0,710,6,logout,,,
0 days 00:39:25.600000,39:25.6,710,6,product_view,prod_2950,,
0 days 00:23:33,23:33.0,710,6,click,,,
0 days 00:53:05.300000,53:05.3,710,6,product_view,prod_2746,,
0 days 00:04:49,04:49.0,710,6,add_to_cart,prod_8291,,
0 days 00:15:16.200000,15:16.2,710,6,login,,,
0 days 00:38:57.400000,38:57.4,710,6,purchase,prod_6069,83.27916928023313,purchase
0 days 00:04:02.300000,04:02.3,710,6,purchase,prod_8011,296.42651776919047,purchase
0 days 00:12:34,12:34.0,710,7,add_to_cart,prod_2031,,
0 days 00:17:49,17:49.0,710,7,purchase,prod_8049,70.30210198383351,purchase
0 days 00:12:49,12:49.0,710,7,page_view,,,
0 days 00:29:21.900000,29:21.9,710,7,logout,,,
0 days 00:53:25.900000,53:25.9,710,7,click,,,
0 days 00:00:44,00:44.0,710,7,product_view,prod_2256,,
0 days 00:20:52,20:52.0,710,8,login,,,
0 days 00:11:35.600000,11:35.6,710,8,login,,,
0 days 00:05:47.300000,05:47.3,710,8,login,,,
0 days 00:18:47.300000,18:47.3,710,8,page_view,,,
0 days 00:46:47.600000,46:47.6,710,8,logout,,,
0 days 00:13:37.800000,13:37.8,710,8,add_to_cart,prod_1564,,
0 days 00:26:10.900000,26:10.9,710,8,logout,,,
0 days 00:57:42.800000,57:42.8,710,8,logout,,,
0 days 00:38:37.500000,38:37.5,710,9,page_view,,,
0 days 00:44:28.300000,44:28.3,710,9,add_to_cart,prod_9437,,
0 days 00:00:39.300000,00:39.3,710,9,purchase,prod_1511,200.2938875811247,purchase
0 days 00:31:29.700000,31:29.7,710,9,click,,,
0 days 00:28:43.600000,28:43.6,710,9,login,,,
0 days 00:19:50.800000,19:50.8,710,10,logout,,,
0 days 00:18:49,18:49.0,710,10,click,,,
0 days 00:56:03.900000,56:03.9,710,10,click,,,
0 days 00:17:41.600000,17:41.6,710,10,purchase,prod_5536,426.8936279799643,purchase
0 days 00:37:50.300000,37:50.3,710,10,logout,,,
0 days 00:09:28.600000,09:28.6,710,10,page_view,,,
0 days 00:11:50.700000,11:50.7,711,1,login,,,
0 days 00:12:32.500000,12:32.5,711,1,product_view,prod_1116,,
0 days 00:03:51.700000,03:51.7,711,1,purchase,prod_2086,237.5406132151845,purchase
0 days 00:14:56.400000,14:56.4,711,1,login,,,
0 days 00:52:24.300000,52:24.3,711,1,login,,,
0 days 00:32:14.800000,32:14.8,711,1,logout,,,
0 days 00:48:59.700000,48:59.7,711,1,logout,,,
0 days 00:41:39.600000,41:39.6,711,2,login,,,
0 days 00:42:29.900000,42:29.9,711,2,page_view,,,
0 days 00:51:58.700000,51:58.7,711,2,click,,,
0 days 00:16:57.300000,16:57.3,711,2,logout,,,
0 days 00:44:19.100000,44:19.1,711,2,login,,,
0 days 00:16:22.100000,16:22.1,711,2,add_to_cart,prod_6923,,
0 days 00:37:22.500000,37:22.5,711,2,purchase,prod_5099,143.62358574487226,purchase
0 days 00:52:54.100000,52:54.1,711,2,login,,,
0 days 00:50:43.300000,50:43.3,711,3,logout,,,
0 days 00:14:27.300000,14:27.3,711,3,product_view,prod_2324,,
0 days 00:19:00.100000,19:00.1,711,3,logout,,,
0 days 00:55:40.500000,55:40.5,711,3,login,,,
0 days 00:59:06.500000,59:06.5,711,3,purchase,prod_6928,432.7886518,purchase
0 days 00:24:31.600000,24:31.6,711,3,product_view,prod_7863,,
0 days 00:47:26.100000,47:26.1,711,3,add_to_cart,prod_4323,,
0 days 00:41:26.500000,41:26.5,711,3,click,,,
0 days 00:54:36.600000,54:36.6,711,3,purchase,prod_1156,433.2969363131376,purchase
0 days 00:12:41.400000,12:41.4,711,3,page_view,,,
0 days 00:01:39.200000,01:39.2,711,4,add_to_cart,prod_5378,,
0 days 00:07:11.200000,07:11.2,711,4,add_to_cart,prod_3864,,
0 days 00:25:13.200000,25:13.2,711,4,logout,,,
0 days 00:12:41.900000,12:41.9,711,4,login,,,
0 days 00:41:21.700000,41:21.7,711,4,add_to_cart,prod_5966,,
0 days 00:11:11.800000,11:11.8,711,5,add_to_cart,prod_5924,,
0 days 00:08:48.900000,08:48.9,711,5,add_to_cart,prod_6755,,
0 days 00:22:08.100000,22:08.1,711,5,product_view,prod_7574,,
0 days 00:03:05.800000,03:05.8,711,5,product_view,prod_2007,,
0 days 00:40:31.200000,40:31.2,711,5,page_view,,,
0 days 00:06:17.600000,06:17.6,711,5,add_to_cart,prod_5223,,
0 days 00:06:22.300000,06:22.3,711,5,login,,,
0 days 00:30:05.900000,30:05.9,711,5,product_view,prod_3396,,
0 days 00:46:36.100000,46:36.1,711,5,click,,,
0 days 00:51:04.400000,51:04.4,711,6,product_view,prod_1516,,
0 days 00:13:08.100000,13:08.1,711,6,click,,,
0 days 00:35:18.500000,35:18.5,711,6,product_view,prod_6778,,
0 days 00:58:10.700000,58:10.7,711,6,add_to_cart,prod_1175,,
0 days 00:11:02.800000,11:02.8,711,6,click,,,
0 days 00:11:33.900000,11:33.9,711,6,add_to_cart,prod_6609,,
0 days 00:00:55.800000,00:55.8,711,6,click,,,
0 days 00:59:20.300000,59:20.3,711,6,add_to_cart,prod_4070,,
0 days 00:06:05.500000,06:05.5,711,6,product_view,prod_9985,,
0 days 00:21:46.400000,21:46.4,711,7,add_to_cart,prod_2344,,
0 days 00:46:33.700000,46:33.7,711,7,logout,,,
0 days 00:00:05.700000,00:05.7,711,7,add_to_cart,prod_9915,,
0 days 00:50:39.600000,50:39.6,711,7,purchase,prod_4927,126.5227028,purchase
0 days 00:13:55.600000,13:55.6,711,7,purchase,prod_2579,211.23757675165305,purchase
0 days 00:28:32.300000,28:32.3,711,7,click,,,
0 days 00:20:01.100000,20:01.1,711,8,add_to_cart,prod_2127,,
0 days 00:18:51,18:51.0,711,8,product_view,prod_6496,,
0 days 00:09:09.700000,09:09.7,711,8,product_view,prod_1750,,
0 days 00:06:00.400000,06:00.4,711,8,page_view,,,
0 days 00:28:51.100000,28:51.1,711,8,logout,,,
0 days 00:27:13,27:13.0,711,8,add_to_cart,prod_5825,,
0 days 00:14:04.800000,14:04.8,711,8,purchase,prod_3005,405.0291161477502,purchase
0 days 00:20:22.100000,20:22.1,711,8,purchase,prod_1859,294.96582666175715,purchase
0 days 00:09:33.700000,09:33.7,711,9,add_to_cart,prod_3995,,
0 days 00:49:19.500000,49:19.5,711,9,logout,,,
0 days 00:41:44.200000,41:44.2,711,9,product_view,prod_9868,,
0 days 00:29:42.100000,29:42.1,711,9,logout,,,
0 days 00:56:37.700000,56:37.7,711,9,logout,,,
0 days 00:48:37.500000,48:37.5,711,10,logout,,,
0 days 00:35:29.900000,35:29.9,711,10,page_view,,,
0 days 00:49:27.400000,49:27.4,711,10,page_view,,,
0 days 00:37:46.700000,37:46.7,711,10,click,,,
0 days 00:20:52.800000,20:52.8,711,10,product_view,prod_1422,,
0 days 00:23:53.500000,23:53.5,711,10,add_to_cart,prod_8742,,
0 days 00:44:43,44:43.0,712,1,purchase,prod_8346,68.25653142388768,purchase
0 days 00:00:38.900000,00:38.9,712,1,click,,,
0 days 00:48:04.600000,48:04.6,712,1,logout,,,
0 days 00:42:18.600000,42:18.6,712,1,login,,,
0 days 00:39:03.400000,39:03.4,712,1,add_to_cart,prod_6007,,
0 days 00:31:34.600000,31:34.6,712,1,logout,,,
0 days 00:00:04.900000,00:04.9,712,1,login,,,
0 days 00:31:24.500000,31:24.5,712,1,add_to_cart,prod_2591,,
0 days 00:25:07.100000,25:07.1,712,2,click,,,
0 days 00:59:17,59:17.0,712,2,page_view,,,
0 days 00:16:59,16:59.0,712,2,login,,,
0 days 00:43:34.900000,43:34.9,712,2,page_view,,,
0 days 00:40:30.300000,40:30.3,712,2,click,,,
0 days 00:34:29.600000,34:29.6,712,2,add_to_cart,prod_1950,,
0 days 00:07:10.200000,07:10.2,712,3,page_view,,,
0 days 00:03:07.200000,03:07.2,712,3,purchase,prod_4185,164.5772028519794,purchase
0 days 00:03:20.300000,03:20.3,712,3,login,,,
0 days 00:58:56.500000,58:56.5,712,3,login,,,
0 days 00:54:57.200000,54:57.2,712,3,page_view,,,
0 days 00:40:17.900000,40:17.9,712,4,logout,,,
0 days 00:47:24.800000,47:24.8,712,4,page_view,,,
0 days 00:22:42.800000,22:42.8,712,4,login,,,
0 days 00:32:39.400000,32:39.4,712,4,product_view,prod_2826,,
0 days 00:00:21.200000,00:21.2,712,4,login,,,
0 days 00:59:57.300000,59:57.3,712,4,add_to_cart,prod_7069,,
0 days 00:19:35.900000,19:35.9,712,4,purchase,prod_5138,335.4766443649076,purchase
0 days 00:46:01.800000,46:01.8,712,4,logout,,,
0 days 00:56:26.200000,56:26.2,712,4,purchase,prod_6472,285.62474586795173,purchase
0 days 00:07:57.200000,07:57.2,712,5,login,,,
0 days 00:18:10.100000,18:10.1,712,5,click,,,
0 days 00:44:46,44:46.0,712,5,login,,,
0 days 00:53:33.300000,53:33.3,712,5,login,,,
0 days 00:57:14.700000,57:14.7,712,5,purchase,prod_7323,449.3163826311397,purchase
0 days 00:54:42.600000,54:42.6,712,6,click,,,
0 days 00:28:45.400000,28:45.4,712,6,page_view,,,
0 days 00:51:45.600000,51:45.6,712,6,product_view,prod_5412,,
0 days 00:27:35.200000,27:35.2,712,6,add_to_cart,prod_4835,,
0 days 00:53:37.800000,53:37.8,712,6,click,,,
0 days 00:54:10.500000,54:10.5,712,7,login,,,
0 days 00:24:15,24:15.0,712,7,click,,,
0 days 00:34:16.700000,34:16.7,712,7,page_view,,,
0 days 00:59:22.500000,59:22.5,712,7,logout,,,
0 days 00:54:45.900000,54:45.9,712,7,page_view,,,
0 days 00:10:29.100000,10:29.1,712,7,logout,,,
0 days 00:58:32.600000,58:32.6,712,7,click,,,
0 days 00:00:35.200000,00:35.2,712,7,login,,,
0 days 00:31:59.800000,31:59.8,712,8,logout,,,
0 days 00:56:25.200000,56:25.2,712,8,logout,,,
0 days 00:34:55.300000,34:55.3,712,8,product_view,prod_3631,,
0 days 00:00:10.600000,00:10.6,712,8,add_to_cart,prod_3731,,
0 days 00:44:15.500000,44:15.5,712,8,page_view,,,
0 days 00:13:57,13:57.0,712,8,click,,,
0 days 00:47:38.200000,47:38.2,712,8,add_to_cart,prod_7040,,
0 days 00:35:11.100000,35:11.1,712,8,product_view,prod_8579,,
0 days 00:19:26.600000,19:26.6,712,8,logout,,,
0 days 00:21:41.500000,21:41.5,712,8,purchase,prod_1651,326.3248036469258,purchase
0 days 00:35:06.700000,35:06.7,712,9,product_view,prod_5812,,
0 days 00:43:09,43:09.0,712,9,product_view,prod_2629,,
0 days 00:38:44.600000,38:44.6,712,9,login,,,
0 days 00:14:24.200000,14:24.2,712,9,add_to_cart,prod_4550,,
0 days 00:26:21.500000,26:21.5,712,9,page_view,,,
0 days 00:18:36,18:36.0,712,9,page_view,,,
0 days 00:09:35.100000,09:35.1,712,9,purchase,prod_4932,366.4393225092373,purchase
0 days 00:08:53.100000,08:53.1,712,9,login,,,
0 days 00:51:09.600000,51:09.6,712,10,click,,,
0 days 00:08:44.800000,08:44.8,712,10,login,,,
0 days 00:49:40.800000,49:40.8,712,10,login,,,
0 days 00:49:18.300000,49:18.3,712,10,click,,,
0 days 00:07:45,07:45.0,712,10,page_view,,,
0 days 00:26:05.600000,26:05.6,712,10,login,,,
0 days 00:31:33.800000,31:33.8,712,10,product_view,prod_7458,,
0 days 00:21:08.600000,21:08.6,712,10,page_view,,,
0 days 00:40:23.200000,40:23.2,713,1,purchase,prod_7450,218.69920711575176,purchase
0 days 00:22:45.500000,22:45.5,713,1,login,,,
0 days 00:50:45.500000,50:45.5,713,1,product_view,prod_1505,,
0 days 00:51:34.100000,51:34.1,713,1,logout,,,
0 days 00:46:49.800000,46:49.8,713,1,click,,,
0 days 00:09:26,09:26.0,713,1,click,,,
0 days 00:26:29.100000,26:29.1,713,2,page_view,,,
0 days 00:49:19.700000,49:19.7,713,2,add_to_cart,prod_3413,,
0 days 00:40:33.200000,40:33.2,713,2,add_to_cart,prod_7465,,
0 days 00:51:49.800000,51:49.8,713,2,purchase,prod_8250,404.40541911783066,purchase
0 days 00:31:02,31:02.0,713,2,page_view,,,
0 days 00:56:54.600000,56:54.6,713,2,login,,,
0 days 00:45:16.600000,45:16.6,713,2,add_to_cart,prod_3906,,
0 days 00:23:08.600000,23:08.6,713,2,add_to_cart,prod_8039,,
0 days 00:28:57.700000,28:57.7,713,2,logout,,,
0 days 00:07:57.400000,07:57.4,713,3,login,,,
0 days 00:09:25.600000,09:25.6,713,3,login,,,
0 days 00:12:05.600000,12:05.6,713,3,add_to_cart,prod_1544,,
0 days 00:06:03.300000,06:03.3,713,3,add_to_cart,prod_1923,,
0 days 00:19:07.100000,19:07.1,713,3,purchase,prod_6090,315.4186065776008,purchase
0 days 00:02:09.900000,02:09.9,713,3,page_view,,,
0 days 00:27:49,27:49.0,713,3,logout,,,
0 days 00:34:34.300000,34:34.3,713,3,page_view,,,
0 days 00:37:36.300000,37:36.3,713,4,product_view,prod_8909,,
0 days 00:26:55.200000,26:55.2,713,4,page_view,,,
0 days 00:57:33.500000,57:33.5,713,4,page_view,,,
0 days 00:30:40.800000,30:40.8,713,4,logout,,,
0 days 00:13:29.500000,13:29.5,713,4,add_to_cart,prod_8707,,
0 days 00:00:15.500000,00:15.5,713,4,page_view,,,
0 days 00:50:49,50:49.0,713,4,login,,,
0 days 00:44:55.300000,44:55.3,713,5,add_to_cart,prod_8963,,
0 days 00:53:00.600000,53:00.6,713,5,purchase,prod_7934,348.93160767503184,purchase
0 days 00:15:48.800000,15:48.8,713,5,add_to_cart,prod_4579,,
0 days 00:31:31.400000,31:31.4,713,5,add_to_cart,prod_4592,,
0 days 00:06:35.300000,06:35.3,713,5,purchase,prod_5000,343.0615314468887,purchase
0 days 00:41:40.900000,41:40.9,713,5,click,,,
0 days 00:30:13.200000,30:13.2,713,5,page_view,,,
0 days 00:45:46.200000,45:46.2,713,5,page_view,,,
0 days 00:26:54.700000,26:54.7,713,5,logout,,,
0 days 00:58:09.400000,58:09.4,713,6,purchase,prod_3784,85.46991553609101,purchase
0 days 00:03:07.700000,03:07.7,713,6,click,,,
0 days 00:03:47.900000,03:47.9,713,6,add_to_cart,prod_4048,,
0 days 00:55:19.200000,55:19.2,713,6,page_view,,,
0 days 00:41:12.700000,41:12.7,713,6,page_view,,,
0 days 00:53:42.200000,53:42.2,713,6,logout,,,
0 days 00:52:08.800000,52:08.8,713,6,add_to_cart,prod_4258,,
0 days 00:09:41,09:41.0,713,7,add_to_cart,prod_6317,,
0 days 00:10:03.300000,10:03.3,713,7,click,,,
0 days 00:13:33.200000,13:33.2,713,7,add_to_cart,prod_4957,,
0 days 00:30:52.600000,30:52.6,713,7,login,,,
0 days 00:05:16.600000,05:16.6,713,7,logout,,,
0 days 00:01:36.400000,01:36.4,713,7,login,,,
0 days 00:02:35,02:35.0,713,8,page_view,,,
0 days 00:59:14.700000,59:14.7,713,8,login,,,
0 days 00:49:35,49:35.0,713,8,page_view,,,
0 days 00:51:32.300000,51:32.3,713,8,purchase,prod_5304,484.50177622701136,purchase
0 days 00:34:17.800000,34:17.8,713,8,login,,,
0 days 00:49:15.400000,49:15.4,713,8,login,,,
0 days 00:19:28.700000,19:28.7,713,8,product_view,prod_5248,,
0 days 00:53:46.200000,53:46.2,713,8,purchase,prod_4760,120.35349053945176,purchase
0 days 00:20:47,20:47.0,713,9,purchase,prod_5363,368.57467874608113,purchase
0 days 00:54:15.500000,54:15.5,713,9,product_view,prod_5258,,
0 days 00:26:45.200000,26:45.2,713,9,login,,,
0 days 00:29:19.300000,29:19.3,713,9,login,,,
0 days 00:36:50.700000,36:50.7,713,9,add_to_cart,prod_5664,,
0 days 00:02:14.200000,02:14.2,713,9,product_view,prod_6602,,
0 days 00:30:49,30:49.0,713,9,product_view,prod_6329,,
0 days 00:56:28.100000,56:28.1,713,9,login,,,
0 days 00:47:12.100000,47:12.1,713,9,product_view,prod_3995,,
0 days 00:36:17.200000,36:17.2,713,10,logout,,,
0 days 00:34:40,34:40.0,713,10,purchase,prod_3450,343.1668715937709,purchase
0 days 00:18:29.100000,18:29.1,713,10,purchase,prod_7250,14.21470368022432,purchase
0 days 00:30:49,30:49.0,713,10,product_view,prod_3840,,
0 days 00:43:12.600000,43:12.6,713,10,login,,,
0 days 00:10:41.400000,10:41.4,713,10,add_to_cart,prod_3392,,
0 days 00:11:44,11:44.0,713,10,click,,,
